StopNumber	PeriodName	TotalCount
62029	weekdayPMpeak	29
62029	weekendAMpeak	36
62029	weekendNonpeak	26
62029	weekendPMpeak	11
62031	weekdayAMpeak	58
62031	weekdayNonpeak	26
62031	weekdayPMpeak	29
62031	weekendAMpeak	0
62031	weekendNonpeak	42
62031	weekendPMpeak	40
62039	weekdayAMpeak	30
62039	weekdayNonpeak	61
62039	weekdayPMpeak	1
62039	weekendAMpeak	23
62039	weekendNonpeak	7
62039	weekendPMpeak	29
62041	weekdayAMpeak	29
62041	weekdayNonpeak	37
62041	weekdayPMpeak	40
62041	weekendAMpeak	34
62041	weekendNonpeak	27
62041	weekendPMpeak	49
62049	weekdayAMpeak	22
62049	weekdayNonpeak	22
62049	weekdayPMpeak	56
62049	weekendAMpeak	67
62049	weekendNonpeak	29
62049	weekendPMpeak	42
62051	weekdayAMpeak	60
62051	weekdayNonpeak	44
62051	weekdayPMpeak	25
62051	weekendAMpeak	32
62051	weekendNonpeak	46
62051	weekendPMpeak	50
62059	weekdayAMpeak	20
62059	weekdayNonpeak	45
62059	weekdayPMpeak	4
62059	weekendAMpeak	14
62059	weekendNonpeak	21
62059	weekendPMpeak	5
62111	weekdayAMpeak	6
62111	weekdayNonpeak	15
62111	weekdayPMpeak	43
62111	weekendAMpeak	59
62111	weekendNonpeak	4
62111	weekendPMpeak	66
62119	weekdayAMpeak	47
62119	weekdayNonpeak	30
62119	weekdayPMpeak	38
62119	weekendAMpeak	48
62119	weekendNonpeak	41
62119	weekendPMpeak	29
62121	weekdayAMpeak	35
62121	weekdayNonpeak	12
62121	weekdayPMpeak	59
62121	weekendAMpeak	35
62121	weekendNonpeak	53
62121	weekendPMpeak	3
62129	weekdayAMpeak	38
62129	weekdayNonpeak	20
62129	weekdayPMpeak	52
62129	weekendAMpeak	5
62129	weekendNonpeak	28
62129	weekendPMpeak	8
62131	weekdayAMpeak	35
62131	weekdayNonpeak	62
62131	weekdayPMpeak	18
62131	weekendAMpeak	35
62131	weekendNonpeak	41
62131	weekendPMpeak	53
62139	weekdayAMpeak	35
62139	weekdayNonpeak	16
62139	weekdayPMpeak	54
62139	weekendAMpeak	32
62139	weekendNonpeak	56
62139	weekendPMpeak	53
62141	weekdayAMpeak	6
62141	weekdayNonpeak	37
62141	weekdayPMpeak	32
62141	weekendAMpeak	53
62141	weekendNonpeak	14
62141	weekendPMpeak	40
62149	weekdayAMpeak	48
62149	weekdayNonpeak	20
62149	weekdayPMpeak	32
62149	weekendAMpeak	43
62149	weekendNonpeak	1
62149	weekendPMpeak	36
63011	weekdayAMpeak	42
63011	weekdayNonpeak	59
63011	weekdayPMpeak	35
63011	weekendAMpeak	19
63011	weekendNonpeak	37
63011	weekendPMpeak	22
63019	weekdayAMpeak	17
63019	weekdayNonpeak	8
63019	weekdayPMpeak	5
63019	weekendAMpeak	30
63019	weekendNonpeak	14
63019	weekendPMpeak	39
63021	weekdayAMpeak	67
63021	weekdayNonpeak	59
63021	weekdayPMpeak	29
63021	weekendAMpeak	4
63021	weekendNonpeak	49
63021	weekendPMpeak	38
63029	weekdayAMpeak	4
63029	weekdayNonpeak	1
63029	weekdayPMpeak	29
63029	weekendAMpeak	20
63029	weekendNonpeak	4
63029	weekendPMpeak	6
63031	weekdayAMpeak	10
63031	weekdayNonpeak	35
63031	weekdayPMpeak	37
63031	weekendAMpeak	66
63031	weekendNonpeak	40
63031	weekendPMpeak	35
63039	weekdayAMpeak	64
63039	weekdayNonpeak	52
63039	weekdayPMpeak	20
63039	weekendAMpeak	3
63039	weekendNonpeak	42
63039	weekendPMpeak	38
63041	weekdayAMpeak	11
63041	weekdayNonpeak	33
63041	weekdayPMpeak	50
63041	weekendAMpeak	1
63041	weekendNonpeak	7
63041	weekendPMpeak	66
63049	weekdayAMpeak	12
63049	weekdayNonpeak	13
63049	weekdayPMpeak	58
63049	weekendAMpeak	9
63049	weekendNonpeak	41
63049	weekendPMpeak	31
63051	weekdayAMpeak	48
63051	weekdayNonpeak	55
63051	weekdayPMpeak	47
63051	weekendAMpeak	19
63051	weekendNonpeak	62
63051	weekendPMpeak	20
63059	weekdayAMpeak	20
63059	weekdayNonpeak	38
63059	weekdayPMpeak	44
63059	weekendAMpeak	46
63059	weekendNonpeak	23
63059	weekendPMpeak	21
63061	weekdayAMpeak	3
63061	weekdayNonpeak	53
63061	weekdayPMpeak	22
63061	weekendAMpeak	16
63061	weekendNonpeak	65
63061	weekendPMpeak	41
63069	weekdayAMpeak	50
63069	weekdayNonpeak	23
63069	weekdayPMpeak	34
63069	weekendAMpeak	45
63069	weekendNonpeak	30
63069	weekendPMpeak	14
63141	weekdayAMpeak	5
63141	weekdayNonpeak	19
63141	weekdayPMpeak	51
63141	weekendAMpeak	56
63141	weekendNonpeak	41
63141	weekendPMpeak	30
63149	weekdayAMpeak	46
63149	weekdayNonpeak	66
63149	weekdayPMpeak	44
63149	weekendAMpeak	15
63149	weekendNonpeak	24
63149	weekendPMpeak	43
63179	weekdayAMpeak	24
63179	weekdayNonpeak	19
63179	weekdayPMpeak	24
63179	weekendAMpeak	37
63179	weekendNonpeak	53
63179	weekendPMpeak	27
63181	weekdayAMpeak	3
63181	weekdayNonpeak	22
63181	weekdayPMpeak	56
63181	weekendAMpeak	3
63181	weekendNonpeak	35
63181	weekendPMpeak	29
63189	weekdayAMpeak	43
63189	weekdayNonpeak	53
63189	weekdayPMpeak	40
63189	weekendAMpeak	46
63189	weekendNonpeak	33
63189	weekendPMpeak	25
63191	weekdayAMpeak	0
63191	weekdayNonpeak	65
63191	weekdayPMpeak	34
63191	weekendAMpeak	61
63191	weekendNonpeak	10
63191	weekendPMpeak	34
63199	weekdayAMpeak	26
63199	weekdayNonpeak	21
63199	weekdayPMpeak	65
63199	weekendAMpeak	57
63199	weekendNonpeak	48
63199	weekendPMpeak	17
63201	weekdayAMpeak	1
63201	weekdayNonpeak	19
63201	weekdayPMpeak	15
63201	weekendAMpeak	64
63201	weekendNonpeak	45
63201	weekendPMpeak	18
63209	weekdayAMpeak	26
63209	weekdayNonpeak	57
63209	weekdayPMpeak	39
63209	weekendAMpeak	27
63209	weekendNonpeak	48
63209	weekendPMpeak	18
63211	weekdayAMpeak	61
63211	weekdayNonpeak	13
63211	weekdayPMpeak	35
63211	weekendAMpeak	12
63211	weekendNonpeak	30
63211	weekendPMpeak	38
63219	weekdayAMpeak	35
63219	weekdayNonpeak	56
63219	weekdayPMpeak	57
63219	weekendAMpeak	33
63219	weekendNonpeak	50
63219	weekendPMpeak	45
63311	weekdayAMpeak	66
63311	weekdayNonpeak	32
63311	weekdayPMpeak	53
63311	weekendAMpeak	35
63311	weekendNonpeak	3
63311	weekendPMpeak	47
63319	weekdayAMpeak	45
63319	weekdayNonpeak	31
63319	weekdayPMpeak	67
63319	weekendAMpeak	40
63319	weekendNonpeak	56
63319	weekendPMpeak	66
63341	weekdayAMpeak	1
63341	weekdayNonpeak	34
63341	weekdayPMpeak	57
63341	weekendAMpeak	41
63341	weekendNonpeak	51
63341	weekendPMpeak	46
63349	weekdayAMpeak	25
63349	weekdayNonpeak	57
63349	weekdayPMpeak	50
63349	weekendAMpeak	67
63349	weekendNonpeak	45
63349	weekendPMpeak	60
63351	weekdayAMpeak	54
63351	weekdayNonpeak	27
63351	weekdayPMpeak	41
63351	weekendAMpeak	10
63351	weekendNonpeak	20
63351	weekendPMpeak	33
63359	weekdayAMpeak	55
63359	weekdayNonpeak	43
63359	weekdayPMpeak	35
63359	weekendAMpeak	47
63359	weekendNonpeak	39
63359	weekendPMpeak	9
63361	weekdayAMpeak	62
63361	weekdayNonpeak	7
63361	weekdayPMpeak	46
63361	weekendAMpeak	22
63361	weekendNonpeak	29
63361	weekendPMpeak	38
63369	weekdayAMpeak	9
63369	weekdayNonpeak	53
63369	weekdayPMpeak	52
63369	weekendAMpeak	26
63369	weekendNonpeak	58
63369	weekendPMpeak	63
63371	weekdayAMpeak	36
63371	weekdayNonpeak	31
63371	weekdayPMpeak	59
63371	weekendAMpeak	50
63371	weekendNonpeak	41
63371	weekendPMpeak	30
63379	weekdayAMpeak	3
63379	weekdayNonpeak	49
63379	weekdayPMpeak	27
63379	weekendAMpeak	65
63379	weekendNonpeak	5
63379	weekendPMpeak	21
63381	weekdayAMpeak	32
63381	weekdayNonpeak	8
63381	weekdayPMpeak	33
63381	weekendAMpeak	42
63381	weekendNonpeak	39
63381	weekendPMpeak	3
63389	weekdayAMpeak	11
63389	weekdayNonpeak	7
63389	weekdayPMpeak	54
63389	weekendAMpeak	33
63389	weekendNonpeak	46
63389	weekendPMpeak	52
63391	weekdayAMpeak	33
63391	weekdayNonpeak	39
63391	weekdayPMpeak	65
63391	weekendAMpeak	30
63391	weekendNonpeak	15
63391	weekendPMpeak	9
63399	weekdayAMpeak	36
63399	weekdayNonpeak	19
63399	weekdayPMpeak	49
63399	weekendAMpeak	17
63399	weekendNonpeak	44
63399	weekendPMpeak	34
64009	weekdayAMpeak	49
64009	weekdayNonpeak	51
64009	weekdayPMpeak	0
64009	weekendAMpeak	11
64009	weekendNonpeak	28
64009	weekendPMpeak	60
64011	weekdayAMpeak	57
64011	weekdayNonpeak	40
64011	weekdayPMpeak	55
64011	weekendAMpeak	41
64011	weekendNonpeak	19
64011	weekendPMpeak	6
64019	weekdayAMpeak	3
64019	weekdayNonpeak	40
64019	weekdayPMpeak	56
64019	weekendAMpeak	34
64019	weekendNonpeak	34
64019	weekendPMpeak	20
64031	weekdayAMpeak	45
64031	weekdayNonpeak	19
64031	weekdayPMpeak	65
64031	weekendAMpeak	5
64031	weekendNonpeak	67
64031	weekendPMpeak	38
64039	weekdayAMpeak	30
64039	weekdayNonpeak	12
64039	weekdayPMpeak	2
64039	weekendAMpeak	36
64039	weekendNonpeak	44
64039	weekendPMpeak	66
64041	weekdayAMpeak	26
64041	weekdayNonpeak	22
64041	weekdayPMpeak	15
64041	weekendAMpeak	0
64041	weekendNonpeak	4
64041	weekendPMpeak	55
64049	weekdayAMpeak	33
64049	weekdayNonpeak	15
64049	weekdayPMpeak	59
64049	weekendAMpeak	28
64049	weekendNonpeak	27
64049	weekendPMpeak	47
64051	weekdayAMpeak	12
64051	weekdayNonpeak	32
64051	weekdayPMpeak	17
64051	weekendAMpeak	54
64051	weekendNonpeak	67
64051	weekendPMpeak	63
64059	weekdayAMpeak	6
64059	weekdayNonpeak	45
64059	weekdayPMpeak	65
64059	weekendAMpeak	14
64059	weekendNonpeak	27
64059	weekendPMpeak	13
64071	weekdayAMpeak	12
64071	weekdayNonpeak	46
64071	weekdayPMpeak	51
64071	weekendAMpeak	59
64071	weekendNonpeak	17
64071	weekendPMpeak	28
64079	weekdayAMpeak	65
64079	weekdayNonpeak	54
64079	weekdayPMpeak	62
64079	weekendAMpeak	58
64079	weekendNonpeak	53
64079	weekendPMpeak	26
64331	weekdayAMpeak	9
64331	weekdayNonpeak	36
64331	weekdayPMpeak	45
64331	weekendAMpeak	47
64331	weekendNonpeak	36
64331	weekendPMpeak	9
64339	weekdayAMpeak	4
64339	weekdayNonpeak	18
64339	weekdayPMpeak	58
64339	weekendAMpeak	36
64339	weekendNonpeak	40
64339	weekendPMpeak	28
64341	weekdayAMpeak	23
64341	weekdayNonpeak	62
64341	weekdayPMpeak	47
64341	weekendAMpeak	46
64341	weekendNonpeak	51
64341	weekendPMpeak	10
64349	weekdayAMpeak	32
64349	weekdayNonpeak	22
64349	weekdayPMpeak	48
64349	weekendAMpeak	66
64349	weekendNonpeak	40
64349	weekendPMpeak	11
64351	weekdayAMpeak	18
64351	weekdayNonpeak	52
64351	weekdayPMpeak	37
64351	weekendAMpeak	41
64351	weekendNonpeak	33
64351	weekendPMpeak	17
64359	weekdayAMpeak	7
64359	weekdayNonpeak	41
64359	weekdayPMpeak	56
64359	weekendAMpeak	48
64359	weekendNonpeak	46
64359	weekendPMpeak	59
64361	weekdayAMpeak	45
64361	weekdayNonpeak	4
64361	weekdayPMpeak	17
64361	weekendAMpeak	5
64361	weekendNonpeak	30
64361	weekendPMpeak	25
64369	weekdayAMpeak	14
64369	weekdayNonpeak	54
64369	weekdayPMpeak	22
64369	weekendAMpeak	7
64369	weekendNonpeak	47
64369	weekendPMpeak	51
64391	weekdayAMpeak	63
64391	weekdayNonpeak	49
64391	weekdayPMpeak	28
64391	weekendAMpeak	7
64391	weekendNonpeak	20
64391	weekendPMpeak	59
64399	weekdayAMpeak	52
64399	weekdayNonpeak	68
64399	weekdayPMpeak	9
64399	weekendAMpeak	33
64399	weekendNonpeak	51
64399	weekendPMpeak	14
64521	weekdayAMpeak	53
64521	weekdayNonpeak	43
64521	weekdayPMpeak	17
64521	weekendAMpeak	54
64521	weekendNonpeak	44
64521	weekendPMpeak	4
64529	weekdayAMpeak	44
64529	weekdayNonpeak	52
64529	weekdayPMpeak	66
64529	weekendAMpeak	45
64529	weekendNonpeak	60
64529	weekendPMpeak	16
64551	weekdayAMpeak	20
64551	weekdayNonpeak	33
64551	weekdayPMpeak	66
64551	weekendAMpeak	34
64551	weekendNonpeak	46
64551	weekendPMpeak	67
64559	weekdayAMpeak	8
64559	weekdayNonpeak	34
64559	weekdayPMpeak	35
64559	weekendAMpeak	25
64559	weekendNonpeak	12
64559	weekendPMpeak	66
65191	weekdayAMpeak	47
65191	weekdayNonpeak	14
65191	weekdayPMpeak	43
65191	weekendAMpeak	27
65191	weekendNonpeak	1
65191	weekendPMpeak	14
65199	weekdayAMpeak	14
65199	weekdayNonpeak	3
65199	weekdayPMpeak	50
65199	weekendAMpeak	52
65199	weekendNonpeak	28
65199	weekendPMpeak	8
66061	weekdayAMpeak	37
66061	weekdayNonpeak	6
66061	weekdayPMpeak	64
66061	weekendAMpeak	5
66061	weekendNonpeak	66
66061	weekendPMpeak	24
66069	weekdayAMpeak	49
66069	weekdayNonpeak	26
66069	weekdayPMpeak	24
66069	weekendAMpeak	25
66069	weekendNonpeak	41
66069	weekendPMpeak	61
66071	weekdayAMpeak	66
66071	weekdayNonpeak	12
66071	weekdayPMpeak	37
66071	weekendAMpeak	31
66071	weekendNonpeak	23
66071	weekendPMpeak	59
66079	weekdayAMpeak	11
66079	weekdayNonpeak	64
66079	weekdayPMpeak	2
66079	weekendAMpeak	30
66079	weekendNonpeak	25
66079	weekendPMpeak	25
66081	weekdayAMpeak	43
66081	weekdayNonpeak	25
66081	weekdayPMpeak	3
66081	weekendAMpeak	11
66081	weekendNonpeak	58
66081	weekendPMpeak	58
66089	weekdayAMpeak	14
66089	weekdayNonpeak	22
66089	weekdayPMpeak	18
66089	weekendAMpeak	19
66089	weekendNonpeak	49
66089	weekendPMpeak	65
66101	weekdayAMpeak	22
66101	weekdayNonpeak	46
66101	weekdayPMpeak	0
66101	weekendAMpeak	56
66101	weekendNonpeak	34
66101	weekendPMpeak	17
66109	weekdayAMpeak	42
66109	weekdayNonpeak	49
66109	weekdayPMpeak	40
66109	weekendAMpeak	5
66109	weekendNonpeak	20
66109	weekendPMpeak	68
66331	weekdayAMpeak	67
66331	weekdayNonpeak	47
66331	weekdayPMpeak	33
66331	weekendAMpeak	55
66331	weekendNonpeak	41
66331	weekendPMpeak	33
66339	weekdayAMpeak	48
66339	weekdayNonpeak	54
66339	weekdayPMpeak	25
66339	weekendAMpeak	40
66339	weekendNonpeak	65
66339	weekendPMpeak	46
66341	weekdayAMpeak	29
66341	weekdayNonpeak	63
66341	weekdayPMpeak	22
66341	weekendAMpeak	46
66341	weekendNonpeak	34
66341	weekendPMpeak	67
66349	weekdayAMpeak	55
66349	weekdayNonpeak	61
66349	weekdayPMpeak	32
66349	weekendAMpeak	5
66349	weekendNonpeak	16
66349	weekendPMpeak	43
68111	weekdayAMpeak	24
68111	weekdayNonpeak	52
68111	weekdayPMpeak	8
68111	weekendAMpeak	54
68111	weekendNonpeak	7
68111	weekendPMpeak	59
68119	weekdayAMpeak	8
68119	weekdayNonpeak	51
68119	weekdayPMpeak	21
68119	weekendAMpeak	44
68119	weekendNonpeak	50
68119	weekendPMpeak	54
70011	weekdayAMpeak	12
70011	weekdayNonpeak	56
70011	weekdayPMpeak	58
70011	weekendAMpeak	31
70011	weekendNonpeak	22
70011	weekendPMpeak	6
70019	weekdayAMpeak	33
70019	weekdayNonpeak	66
70019	weekdayPMpeak	4
70019	weekendAMpeak	47
70019	weekendNonpeak	62
70019	weekendPMpeak	8
70151	weekdayAMpeak	66
70151	weekdayNonpeak	6
70151	weekdayPMpeak	34
70151	weekendAMpeak	9
70151	weekendNonpeak	66
70151	weekendPMpeak	56
70161	weekdayAMpeak	54
70161	weekdayNonpeak	34
70161	weekdayPMpeak	20
70161	weekendAMpeak	66
70161	weekendNonpeak	50
70161	weekendPMpeak	25
70171	weekdayAMpeak	59
70171	weekdayNonpeak	50
70171	weekdayPMpeak	66
70171	weekendAMpeak	44
70171	weekendNonpeak	33
70171	weekendPMpeak	50
70181	weekdayAMpeak	63
70181	weekdayNonpeak	58
70181	weekdayPMpeak	56
70181	weekendAMpeak	55
70181	weekendNonpeak	46
70181	weekendPMpeak	12
70191	weekdayAMpeak	57
70191	weekdayNonpeak	41
70191	weekdayPMpeak	33
70191	weekendAMpeak	51
70191	weekendNonpeak	10
70191	weekendPMpeak	26
70201	weekdayAMpeak	9
70201	weekdayNonpeak	48
70201	weekdayPMpeak	11
70201	weekendAMpeak	0
70201	weekendNonpeak	16
70201	weekendPMpeak	13
70211	weekdayAMpeak	24
70211	weekdayNonpeak	2
70211	weekdayPMpeak	3
70211	weekendAMpeak	22
70211	weekendNonpeak	0
70211	weekendPMpeak	67
70221	weekdayAMpeak	19
70221	weekdayNonpeak	16
70221	weekdayPMpeak	13
70221	weekendAMpeak	20
70221	weekendNonpeak	3
70221	weekendPMpeak	44
70231	weekdayAMpeak	61
70231	weekdayNonpeak	63
70231	weekdayPMpeak	55
70231	weekendAMpeak	54
70231	weekendNonpeak	52
70231	weekendPMpeak	45
70241	weekdayAMpeak	34
70241	weekdayNonpeak	58
70241	weekdayPMpeak	60
70241	weekendAMpeak	53
70241	weekendNonpeak	34
70241	weekendPMpeak	35
70251	weekdayAMpeak	30
70251	weekdayNonpeak	41
70251	weekdayPMpeak	2
70251	weekendAMpeak	23
70251	weekendNonpeak	68
70251	weekendPMpeak	13
70259	weekdayAMpeak	68
70259	weekdayNonpeak	54
70259	weekdayPMpeak	68
70259	weekendAMpeak	39
70259	weekendNonpeak	31
70259	weekendPMpeak	7
70261	weekdayAMpeak	0
70261	weekdayNonpeak	32
70261	weekdayPMpeak	48
70261	weekendAMpeak	45
70261	weekendNonpeak	5
70261	weekendPMpeak	51
70269	weekdayAMpeak	44
70269	weekdayNonpeak	7
70269	weekdayPMpeak	4
70269	weekendAMpeak	9
70269	weekendNonpeak	64
70269	weekendPMpeak	64
70271	weekdayAMpeak	11
70271	weekdayNonpeak	4
70271	weekdayPMpeak	45
70271	weekendAMpeak	12
70271	weekendNonpeak	55
70271	weekendPMpeak	35
70279	weekdayAMpeak	45
70279	weekdayNonpeak	48
70279	weekdayPMpeak	41
70279	weekendAMpeak	47
70279	weekendNonpeak	33
70279	weekendPMpeak	51
70281	weekdayAMpeak	4
70281	weekdayNonpeak	18
70281	weekdayPMpeak	53
70281	weekendAMpeak	33
70281	weekendNonpeak	15
70281	weekendPMpeak	22
70289	weekdayAMpeak	38
70289	weekdayNonpeak	21
70289	weekdayPMpeak	65
70289	weekendAMpeak	56
70289	weekendNonpeak	58
70289	weekendPMpeak	59
70291	weekdayAMpeak	31
70291	weekdayNonpeak	61
70291	weekdayPMpeak	43
70291	weekendAMpeak	18
70291	weekendNonpeak	65
70291	weekendPMpeak	57
70299	weekdayAMpeak	61
70299	weekdayNonpeak	37
70299	weekdayPMpeak	57
70299	weekendAMpeak	22
70299	weekendNonpeak	23
70299	weekendPMpeak	15
70301	weekdayAMpeak	5
70301	weekdayNonpeak	53
70301	weekdayPMpeak	23
70301	weekendAMpeak	62
70301	weekendNonpeak	32
70301	weekendPMpeak	6
70309	weekdayAMpeak	11
70309	weekdayNonpeak	4
70309	weekdayPMpeak	30
70309	weekendAMpeak	13
70309	weekendNonpeak	52
70309	weekendPMpeak	34
70391	weekdayAMpeak	18
70391	weekdayNonpeak	28
70391	weekdayPMpeak	6
70391	weekendAMpeak	25
70391	weekendNonpeak	11
70391	weekendPMpeak	65
71091	weekdayAMpeak	36
71091	weekdayNonpeak	8
71091	weekdayPMpeak	67
71091	weekendAMpeak	17
71091	weekendNonpeak	52
71091	weekendPMpeak	29
71099	weekdayAMpeak	13
71099	weekdayNonpeak	20
71099	weekdayPMpeak	47
71099	weekendAMpeak	48
71099	weekendNonpeak	68
71099	weekendPMpeak	22
71101	weekdayAMpeak	9
71101	weekdayNonpeak	44
71101	weekdayPMpeak	57
71101	weekendAMpeak	40
71101	weekendNonpeak	30
71101	weekendPMpeak	5
71109	weekdayAMpeak	63
71109	weekdayNonpeak	61
71109	weekdayPMpeak	18
71109	weekendAMpeak	7
71109	weekendNonpeak	27
71109	weekendPMpeak	13
71111	weekdayAMpeak	10
71111	weekdayNonpeak	62
71111	weekdayPMpeak	43
71111	weekendAMpeak	47
71111	weekendNonpeak	49
71111	weekendPMpeak	68
71119	weekdayAMpeak	32
71119	weekdayNonpeak	7
71119	weekdayPMpeak	3
71119	weekendAMpeak	5
71119	weekendNonpeak	47
71119	weekendPMpeak	68
71131	weekdayAMpeak	23
71131	weekdayNonpeak	49
71131	weekdayPMpeak	15
71131	weekendAMpeak	26
71131	weekendNonpeak	17
71131	weekendPMpeak	29
71139	weekdayAMpeak	51
71139	weekdayNonpeak	44
71139	weekdayPMpeak	56
71139	weekendAMpeak	1
71139	weekendNonpeak	67
71139	weekendPMpeak	12
71161	weekdayAMpeak	7
71161	weekdayNonpeak	29
71161	weekdayPMpeak	19
71161	weekendAMpeak	9
71161	weekendNonpeak	48
71161	weekendPMpeak	64
71169	weekdayAMpeak	44
71169	weekdayNonpeak	37
71169	weekdayPMpeak	5
71169	weekendAMpeak	29
71169	weekendNonpeak	44
71169	weekendPMpeak	57
71201	weekdayAMpeak	57
71201	weekdayNonpeak	59
71201	weekdayPMpeak	20
71201	weekendAMpeak	64
71201	weekendNonpeak	65
71201	weekendPMpeak	11
71209	weekdayAMpeak	55
71209	weekdayNonpeak	45
71209	weekdayPMpeak	67
71209	weekendAMpeak	54
71209	weekendNonpeak	37
71209	weekendPMpeak	17
71211	weekdayAMpeak	41
71211	weekdayNonpeak	17
71211	weekdayPMpeak	26
71211	weekendAMpeak	17
71211	weekendNonpeak	60
71211	weekendPMpeak	22
71219	weekdayAMpeak	57
71219	weekdayNonpeak	49
71219	weekdayPMpeak	30
71219	weekendAMpeak	33
71219	weekendNonpeak	28
71219	weekendPMpeak	15
71221	weekdayAMpeak	24
71221	weekdayNonpeak	41
71221	weekdayPMpeak	16
71221	weekendAMpeak	18
71221	weekendNonpeak	10
71221	weekendPMpeak	5
71229	weekdayAMpeak	33
71229	weekdayNonpeak	21
71229	weekdayPMpeak	17
71229	weekendAMpeak	59
71229	weekendNonpeak	49
71229	weekendPMpeak	62
72011	weekdayAMpeak	50
72011	weekdayNonpeak	31
72011	weekdayPMpeak	30
72011	weekendAMpeak	35
72011	weekendNonpeak	16
72011	weekendPMpeak	67
72019	weekdayAMpeak	58
72019	weekdayNonpeak	66
72019	weekdayPMpeak	21
72019	weekendAMpeak	33
72019	weekendNonpeak	32
72019	weekendPMpeak	40
72021	weekdayAMpeak	65
72021	weekdayNonpeak	31
72021	weekdayPMpeak	32
72021	weekendAMpeak	67
72021	weekendNonpeak	67
72021	weekendPMpeak	63
72029	weekdayAMpeak	68
72029	weekdayNonpeak	32
72029	weekdayPMpeak	18
72029	weekendAMpeak	63
72029	weekendNonpeak	41
72029	weekendPMpeak	32
72061	weekdayAMpeak	39
72061	weekdayNonpeak	31
72061	weekdayPMpeak	0
72061	weekendAMpeak	20
72061	weekendNonpeak	45
72061	weekendPMpeak	9
72069	weekdayAMpeak	8
72069	weekdayNonpeak	25
72069	weekdayPMpeak	33
72069	weekendAMpeak	48
72069	weekendNonpeak	66
72069	weekendPMpeak	28
72071	weekdayAMpeak	2
72071	weekdayNonpeak	51
72071	weekdayPMpeak	58
72071	weekendAMpeak	6
72071	weekendNonpeak	41
72071	weekendPMpeak	46
72079	weekdayAMpeak	35
72079	weekdayNonpeak	22
72079	weekdayPMpeak	40
72079	weekendAMpeak	38
72079	weekendNonpeak	27
72079	weekendPMpeak	16
75009	weekdayAMpeak	50
75009	weekdayNonpeak	68
75009	weekdayPMpeak	9
75009	weekendAMpeak	33
75009	weekendNonpeak	56
75009	weekendPMpeak	2
75051	weekdayAMpeak	25
75051	weekdayNonpeak	41
75051	weekdayPMpeak	27
75051	weekendAMpeak	63
75051	weekendNonpeak	67
75051	weekendPMpeak	26
75059	weekdayAMpeak	43
75059	weekdayNonpeak	5
75059	weekdayPMpeak	48
75059	weekendAMpeak	43
75059	weekendNonpeak	30
75059	weekendPMpeak	28
75061	weekdayAMpeak	63
75061	weekdayNonpeak	47
75061	weekdayPMpeak	30
75061	weekendAMpeak	23
75061	weekendNonpeak	51
75061	weekendPMpeak	22
75069	weekdayAMpeak	41
75069	weekdayNonpeak	36
75069	weekdayPMpeak	67
75069	weekendAMpeak	8
75069	weekendNonpeak	33
75069	weekendPMpeak	62
75341	weekdayAMpeak	21
75341	weekdayNonpeak	54
75341	weekdayPMpeak	67
75341	weekendAMpeak	43
75341	weekendNonpeak	53
75341	weekendPMpeak	49
75349	weekdayAMpeak	6
75349	weekdayNonpeak	19
75349	weekdayPMpeak	40
75349	weekendAMpeak	57
75349	weekendNonpeak	15
75349	weekendPMpeak	4
76051	weekdayAMpeak	18
76051	weekdayNonpeak	21
76051	weekdayPMpeak	24
76051	weekendAMpeak	38
